experiment	group	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
tdT_Expression	cluster_15_up	R-MMU-72766	Translation	112/547	223/8828	1.29027330965111e-77	1.57413343777436e-75	1.17709144038347e-75	Mrpl38/Rps26/Rps27a/Rplp2/Rpl37/Rps8/Rpl23a/Rpl18/Rps17/Mrps5/Rpl14/Rps25/Eef1b2/Mrpl21/Rpl6/Rpl35/Rps15a/Rpl27/Rps2/Rpl15/Rpl30/Eif4ebp1/Rps15/Rpl29/Rps3a1/Rps18/Rps16/Rpl24/Rpl36a/Rpl18a/Rps19/Rpl11/Rpl28/Rpl32/Rpsa/Rpl13/Rpl8/Eef1a1/Rpl19/Rpl5/Mrpl12/Rpl27a/Eif3d/Rpl26/Rpl34/Rpl22/Rps28/Rpl23/Rps7/Eif3e/Rps3/Rps5/Rps4x/Rpl3/Rps23/Eef1d/Rpl35a/Eif3c/Rps13/Rps24/Rps6/Mrps17/Rplp0/Rpl39/Rpl38/Rps20/Rps11/Rpl12/Rpl4/Eif3m/Rpl22l1/Rps21/Rpl7/Rpl13a/Rps14/Rps9/Mrpl41/Rplp1/Eif2s2/Eef1g/Mrpl58/Eif2s1/Rpl31/Eef2/Eif3g/Eif1ax/Srp9/Eif3f/Mrps33/Mrps28/Eif3h/Eif4a1/Mrpl52/Mrps14/Rps27l/Eif3l/Mrpl28/Eif3i/Eif3a/Mrpl32/Eif3b/Mrpl15/Eif3k/Gspt1/Eif4h/Mrpl23/Eif5/Mrpl20/Mrpl30/Mrpl17/Srp14/Eif5b	112
tdT_Expression	cluster_15_up	R-MMU-1799339	SRP-dependent cotranslational protein targeting to membrane	68/547	91/8828	7.22668835246115e-64	7.55705124857366e-62	5.65094427560872e-62	Rps26/Rps27a/Rplp2/Rpl37/Rps8/Rpl23a/Rpl18/Rps17/Rpl14/Rps25/Rpl6/Rpl35/Rps15a/Rpl27/Rps2/Rpl15/Rpl30/Rps15/Rpl29/Rps3a1/Rps18/Rps16/Rpl24/Rpl36a/Rpl18a/Rps19/Rpl11/Rpl28/Rpl32/Rpsa/Rpl13/Rpl8/Rpl19/Rpl5/Rpl27a/Rpl26/Rpl34/Rpl22/Rps28/Rpl23/Rps7/Rps3/Rps5/Rps4x/Rpl3/Rps23/Rpl35a/Rps13/Rps24/Rps6/Rplp0/Rpl39/Rpl38/Rps20/Rps11/Rpl12/Rpl4/Rpl22l1/Rps21/Rpl7/Rpl13a/Rps14/Rps9/Rplp1/Rpl31/Srp9/Rps27l/Srp14	68
tdT_Expression	cluster_15_up	R-MMU-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	68/547	93/8828	9.22204542807502e-63	8.43817156668864e-61	6.30982055605133e-61	Rps26/Rps27a/Rplp2/Rpl37/Rps8/Rpl23a/Rpl18/Rps17/Rpl14/Rps25/Rpl6/Rpl35/Rps15a/Rpl27/Rps2/Rpl15/Rpl30/Rps15/Rpl29/Rps3a1/Rps18/Rps16/Rpl24/Rpl36a/Rpl18a/Rps19/Rpl11/Rpl28/Rpl32/Rpsa/Rpl13/Rpl8/Rpl19/Rpl5/Rpl27a/Rpl26/Rpl34/Rpl22/Rps28/Rpl23/Rps7/Rps3/Rps5/Rps4x/Rpl3/Rps23/Rpl35a/Rps13/Rps24/Rps6/Rplp0/Rpl39/Rpl38/Rps20/Rps11/Rpl12/Rpl4/Rpl22l1/Rps21/Rpl7/Rpl13a/Rps14/Rps9/Rplp1/Ncbp2/Rpl31/Rps27l/Gspt1	68
tdT_Expression	cluster_15_up	R-MMU-927802	Nonsense-Mediated Decay (NMD)	73/547	113/8828	3.98598228187042e-61	2.91773903032914e-59	2.18180082797117e-59	Rps26/Rps27a/Rplp2/Rpl37/Upf3b/Rps8/Rpl23a/Rpl18/Rps17/Rpl14/Rps25/Rpl6/Rpl35/Rps15a/Rpl27/Rps2/Rpl15/Rpl30/Rps15/Rpl29/Rps3a1/Rps18/Rps16/Rpl24/Rpl36a/Rpl18a/Rps19/Rpl11/Rpl28/Rpl32/Rpsa/Rpl13/Rpl8/Rpl19/Rpl5/Rpl27a/Rpl26/Rpl34/Rpl22/Rps28/Rpl23/Rps7/Rps3/Rps5/Rps4x/Rpl3/Rps23/Rpl35a/Rps13/Rps24/Rps6/Rplp0/Rpl39/Rpl38/Rps20/Rps11/Rpl12/Rpl4/Rpl22l1/Rps21/Rpl7/Rpl13a/Rps14/Rps9/Rplp1/Ncbp2/Eif4a3/Rbm8a/Rpl31/Rps27l/Magoh/Rnps1/Gspt1	73
tdT_Expression	cluster_15_up	R-MMU-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	73/547	113/8828	3.98598228187042e-61	2.91773903032914e-59	2.18180082797117e-59	Rps26/Rps27a/Rplp2/Rpl37/Upf3b/Rps8/Rpl23a/Rpl18/Rps17/Rpl14/Rps25/Rpl6/Rpl35/Rps15a/Rpl27/Rps2/Rpl15/Rpl30/Rps15/Rpl29/Rps3a1/Rps18/Rps16/Rpl24/Rpl36a/Rpl18a/Rps19/Rpl11/Rpl28/Rpl32/Rpsa/Rpl13/Rpl8/Rpl19/Rpl5/Rpl27a/Rpl26/Rpl34/Rpl22/Rps28/Rpl23/Rps7/Rps3/Rps5/Rps4x/Rpl3/Rps23/Rpl35a/Rps13/Rps24/Rps6/Rplp0/Rpl39/Rpl38/Rps20/Rps11/Rpl12/Rpl4/Rpl22l1/Rps21/Rpl7/Rpl13a/Rps14/Rps9/Rplp1/Ncbp2/Eif4a3/Rbm8a/Rpl31/Rps27l/Magoh/Rnps1/Gspt1	73
tdT_Expression	cluster_15_up	R-MMU-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	87/547	175/8828	2.32384139659209e-59	1.30850146331185e-57	9.78459535407195e-58	Utp14b/Ebna1bp2/Rps26/Exosc9/Rps27a/Rplp2/Rpl37/Rps8/Ftsj3/Rpl23a/Rpl18/Rps17/Nip7/Rpl14/Rps25/Rpl6/Rpl35/Rps15a/Rpl27/Rps2/Rpl15/Rpl30/Rrp7a/Rps15/Rpl29/Rps3a1/Rps18/Rps16/Rpl24/Rpl36a/Rpl18a/Rps19/Rpl11/Rpl28/Rpl32/Rpsa/Rpl13/Fbl/Rpl8/Rpl19/Utp14a/Rpl5/Mphosph10/Rpl27a/Rpl26/Rpl34/Ncl/Rpl22/Rps28/Rpl23/Rps7/Rps3/Rps5/Rps4x/Riok2/Rpl3/Rps23/Rpl35a/Rps13/Rps24/Rps6/Rplp0/Rpl39/Rpl38/Rps20/Rps11/Rpl12/Rpl4/Rpl22l1/Rps21/Rpl7/Rpl13a/Rps14/Rps9/Rplp1/Emg1/Nol11/Csnk1e/Rpl31/Ddx21/Wdr43/Nop58/Nop56/Gnl3/Rps27l/Snu13/Xrn2	87
tdT_Expression	cluster_15_up	R-MMU-72312	rRNA processing	87/547	175/8828	2.32384139659209e-59	1.30850146331185e-57	9.78459535407195e-58	Utp14b/Ebna1bp2/Rps26/Exosc9/Rps27a/Rplp2/Rpl37/Rps8/Ftsj3/Rpl23a/Rpl18/Rps17/Nip7/Rpl14/Rps25/Rpl6/Rpl35/Rps15a/Rpl27/Rps2/Rpl15/Rpl30/Rrp7a/Rps15/Rpl29/Rps3a1/Rps18/Rps16/Rpl24/Rpl36a/Rpl18a/Rps19/Rpl11/Rpl28/Rpl32/Rpsa/Rpl13/Fbl/Rpl8/Rpl19/Utp14a/Rpl5/Mphosph10/Rpl27a/Rpl26/Rpl34/Ncl/Rpl22/Rps28/Rpl23/Rps7/Rps3/Rps5/Rps4x/Riok2/Rpl3/Rps23/Rpl35a/Rps13/Rps24/Rps6/Rplp0/Rpl39/Rpl38/Rps20/Rps11/Rpl12/Rpl4/Rpl22l1/Rps21/Rpl7/Rpl13a/Rps14/Rps9/Rplp1/Emg1/Nol11/Csnk1e/Rpl31/Ddx21/Wdr43/Nop58/Nop56/Gnl3/Rps27l/Snu13/Xrn2	87
tdT_Expression	cluster_15_up	R-MMU-8868773	rRNA processing in the nucleus and cytosol	87/547	175/8828	2.32384139659209e-59	1.30850146331185e-57	9.78459535407195e-58	Utp14b/Ebna1bp2/Rps26/Exosc9/Rps27a/Rplp2/Rpl37/Rps8/Ftsj3/Rpl23a/Rpl18/Rps17/Nip7/Rpl14/Rps25/Rpl6/Rpl35/Rps15a/Rpl27/Rps2/Rpl15/Rpl30/Rrp7a/Rps15/Rpl29/Rps3a1/Rps18/Rps16/Rpl24/Rpl36a/Rpl18a/Rps19/Rpl11/Rpl28/Rpl32/Rpsa/Rpl13/Fbl/Rpl8/Rpl19/Utp14a/Rpl5/Mphosph10/Rpl27a/Rpl26/Rpl34/Ncl/Rpl22/Rps28/Rpl23/Rps7/Rps3/Rps5/Rps4x/Riok2/Rpl3/Rps23/Rpl35a/Rps13/Rps24/Rps6/Rplp0/Rpl39/Rpl38/Rps20/Rps11/Rpl12/Rpl4/Rpl22l1/Rps21/Rpl7/Rpl13a/Rps14/Rps9/Rplp1/Emg1/Nol11/Csnk1e/Rpl31/Ddx21/Wdr43/Nop58/Nop56/Gnl3/Rps27l/Snu13/Xrn2	87
tdT_Expression	cluster_15_up	R-MMU-72702	Ribosomal scanning and start codon recognition	46/547	58/8828	1.96754813753188e-45	1.02874659762381e-43	7.69266940989909e-44	Rps26/Rps27a/Rps8/Rps17/Rps25/Rps15a/Rps2/Rps15/Rps3a1/Rps18/Rps16/Rps19/Rpsa/Eif3d/Rps28/Rps7/Eif3e/Rps3/Rps5/Rps4x/Rps23/Eif3c/Rps13/Rps24/Rps6/Rps20/Rps11/Eif3m/Rps21/Rps14/Rps9/Eif2s2/Eif2s1/Eif3g/Eif1ax/Eif3f/Eif3h/Eif4a1/Rps27l/Eif3l/Eif3i/Eif3a/Eif3b/Eif3k/Eif4h/Eif5	46
tdT_Expression	cluster_15_up	R-MMU-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	46/547	59/8828	8.43055343153491e-45	4.11411007458903e-43	3.07641248027941e-43	Rps26/Rps27a/Rps8/Rps17/Rps25/Rps15a/Rps2/Eif4ebp1/Rps15/Rps3a1/Rps18/Rps16/Rps19/Rpsa/Eif3d/Rps28/Rps7/Eif3e/Rps3/Rps5/Rps4x/Rps23/Eif3c/Rps13/Rps24/Rps6/Rps20/Rps11/Eif3m/Rps21/Rps14/Rps9/Eif2s2/Eif2s1/Eif3g/Eif1ax/Eif3f/Eif3h/Eif4a1/Rps27l/Eif3l/Eif3i/Eif3a/Eif3b/Eif3k/Eif4h	46
tdT_Expression	cluster_15_up	R-MMU-72695	Formation of the ternary complex, and subsequently, the 43S complex	43/547	51/8828	9.3983664384221e-45	4.29975264557811e-43	3.21523062367072e-43	Rps26/Rps27a/Rps8/Rps17/Rps25/Rps15a/Rps2/Rps15/Rps3a1/Rps18/Rps16/Rps19/Rpsa/Eif3d/Rps28/Rps7/Eif3e/Rps3/Rps5/Rps4x/Rps23/Eif3c/Rps13/Rps24/Rps6/Rps20/Rps11/Eif3m/Rps21/Rps14/Rps9/Eif2s2/Eif2s1/Eif3g/Eif1ax/Eif3f/Eif3h/Rps27l/Eif3l/Eif3i/Eif3a/Eif3b/Eif3k	43
tdT_Expression	cluster_15_up	R-MMU-72649	Translation initiation complex formation	45/547	58/8828	1.14877023094519e-43	4.94646946501103e-42	3.69882674979255e-42	Rps26/Rps27a/Rps8/Rps17/Rps25/Rps15a/Rps2/Rps15/Rps3a1/Rps18/Rps16/Rps19/Rpsa/Eif3d/Rps28/Rps7/Eif3e/Rps3/Rps5/Rps4x/Rps23/Eif3c/Rps13/Rps24/Rps6/Rps20/Rps11/Eif3m/Rps21/Rps14/Rps9/Eif2s2/Eif2s1/Eif3g/Eif1ax/Eif3f/Eif3h/Eif4a1/Rps27l/Eif3l/Eif3i/Eif3a/Eif3b/Eif3k/Eif4h	45
tdT_Expression	cluster_15_up	R-MMU-72163	mRNA Splicing - Major Pathway	63/547	172/8828	3.97508755495747e-33	1.6165356056827e-31	1.20879855472391e-31	Lsm6/Polr2i/Snrpf/Upf3b/Polr2e/U2af1/Snrnp40/Prpf19/Sf3a3/Hnrnpa1/Snrpa1/Snrpe/Puf60/Snrpd1/Srsf3/Ncbp2/Snrpd2/Eif4a3/Snrpd3/Hnrnpk/Rbm8a/Hnrnpa0/Snrpg/Hnrnpm/Hnrnpd/Snrpb/Hnrnpr/Srrt/Hnrnpf/Pcbp1/Magoh/Ddx46/Srsf1/Dhx9/Rnps1/Snu13/Snw1/Polr2f/Hnrnpu/Polr2c/Lsm7/Hnrnpa2b1/Hnrnpc/Srsf2/U2surp/Pcbp2/Ybx1/Dnajc8/Lsm5/Srsf10/Srrm1/Alyref/Srsf7/Snrpc/Srsf11/Bcas2/Lsm4/Prpf40a/Ccar1/Polr2k/Srsf6/Hspa8/Srsf5	63
tdT_Expression	cluster_15_up	R-MMU-72172	mRNA Splicing	63/547	178/8828	4.08324674527805e-32	1.57312453554923e-30	1.17633701249008e-30	Lsm6/Polr2i/Snrpf/Upf3b/Polr2e/U2af1/Snrnp40/Prpf19/Sf3a3/Hnrnpa1/Snrpa1/Snrpe/Puf60/Snrpd1/Srsf3/Ncbp2/Snrpd2/Eif4a3/Snrpd3/Hnrnpk/Rbm8a/Hnrnpa0/Snrpg/Hnrnpm/Hnrnpd/Snrpb/Hnrnpr/Srrt/Hnrnpf/Pcbp1/Magoh/Ddx46/Srsf1/Dhx9/Rnps1/Snu13/Snw1/Polr2f/Hnrnpu/Polr2c/Lsm7/Hnrnpa2b1/Hnrnpc/Srsf2/U2surp/Pcbp2/Ybx1/Dnajc8/Lsm5/Srsf10/Srrm1/Alyref/Srsf7/Snrpc/Srsf11/Bcas2/Lsm4/Prpf40a/Ccar1/Polr2k/Srsf6/Hspa8/Srsf5	63
tdT_Expression	cluster_15_up	R-MMU-72203	Processing of Capped Intron-Containing Pre-mRNA	68/547	228/8828	2.03442040196247e-29	7.44597867118263e-28	5.56788741589728e-28	Lsm6/Polr2i/Snrpf/Upf3b/Rae1/Polr2e/U2af1/Snrnp40/Prpf19/Sf3a3/Hnrnpa1/Fyttd1/Ddx39b/Snrpa1/Snrpe/Puf60/Snrpd1/Srsf3/Ncbp2/Snrpd2/Eif4a3/Snrpd3/Hnrnpk/Rbm8a/Hnrnpa0/Snrpg/Hnrnpm/Hnrnpd/Snrpb/Hnrnpr/Srrt/Hnrnpf/Pcbp1/Magoh/Ddx46/Srsf1/Dhx9/Chtop/Rnps1/Snu13/Snw1/Polr2f/Hnrnpu/Polr2c/Lsm7/Hnrnpa2b1/Hnrnpc/Srsf2/U2surp/Pcbp2/Ybx1/Dnajc8/Lsm5/Srsf10/Srrm1/Alyref/Srsf7/Snrpc/Srsf11/Bcas2/Lsm4/Prpf40a/Ccar1/Polr2k/Sarnp/Srsf6/Hspa8/Srsf5	68
tdT_Expression	cluster_15_up	R-MMU-75815	Ubiquitin-dependent degradation of Cyclin D	33/547	51/8828	5.33650932592926e-28	1.86015467932391e-26	1.39096984936502e-26	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Cdk4/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Psmc3/Ccnd1	33
tdT_Expression	cluster_15_up	R-MMU-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	39/547	75/8828	8.57391438182197e-28	2.85277514886076e-26	2.13322271700834e-26	Rps27a/Hsp90ab1/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Tubb4b/Psmd14/Psmb5/Psmc4/Cdkn1a/Mapre1/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Tuba1b/Psmd2/Hsp90aa1/Psmd11/Psmb4/Psma7/Tubb6/Psma1/Psmc3/Tubb2b	39
tdT_Expression	cluster_15_up	R-MMU-350562	Regulation of ornithine decarboxylase (ODC)	32/547	51/8828	1.49166381584252e-26	4.7473822312901e-25	3.54995507660462e-25	Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Oaz1/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Odc1/Psma7/Psma1/Psmc3	32
tdT_Expression	cluster_15_up	R-MMU-8878166	Transcriptional regulation by RUNX2	35/547	63/8828	2.29410933424558e-26	6.99703346944903e-25	5.23217918336712e-25	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Cdk4/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Sox9/Rbx1/Psmc3/Ccnd1	35
tdT_Expression	cluster_15_up	R-MMU-8939902	Regulation of RUNX2 expression and activity	32/547	52/8828	3.65791179050047e-26	1.07103657225854e-24	8.00890160446419e-25	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Rbx1/Psmc3	32
tdT_Expression	cluster_15_up	R-MMU-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	33/547	56/8828	4.52246761591093e-26	1.27324857494108e-24	9.52098445454933e-25	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Hnrnpd/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Hspa8/Psma1/Psmc3	33
tdT_Expression	cluster_15_up	R-MMU-187577	SCF(Skp2)-mediated degradation of p27/p21	34/547	60/8828	4.90057897026308e-26	1.32860140971577e-24	9.9348969377653e-25	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Cdk4/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Cdkn1a/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Psmc3/Ccnd1	34
tdT_Expression	cluster_15_up	R-MMU-5610785	GLI3 is processed to GLI3R by the proteasome	33/547	57/8828	1.0130815548063e-25	2.64848463613646e-24	1.9804601823281e-24	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Csnk1a1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Rbx1/Psmc3	33
tdT_Expression	cluster_15_up	R-MMU-69202	Cyclin E associated events during G1/S transition 	36/547	70/8828	1.63435870154007e-25	4.12534679147355e-24	3.08481497205385e-24	Rb1/Mnat1/Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Cdk4/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Cdkn1a/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Psmc3/Ccnd1	36
tdT_Expression	cluster_15_up	R-MMU-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	32/547	55/8828	4.5462629663765e-25	1.10928816379587e-23	8.29493593865186e-24	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Rbx1/Psmc3	32
tdT_Expression	cluster_15_up	R-MMU-69656	Cyclin A:Cdk2-associated events at S phase entry	36/547	72/8828	5.90051215230752e-25	1.39328222435132e-23	1.04185613555175e-23	Rb1/Mnat1/Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Cdk4/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Cdkn1a/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Psmc3/Ccnd1	36
tdT_Expression	cluster_15_up	R-MMU-8948751	Regulation of PTEN stability and activity	35/547	68/8828	7.52494182062137e-25	1.72133044146714e-23	1.28716110089576e-23	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Nedd4/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Csnk2a2/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Csnk2a1/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Csnk2b/Psma7/Psma1/Psmc3	35
tdT_Expression	cluster_15_up	R-MMU-349425	Autodegradation of the E3 ubiquitin ligase COP1	31/547	52/8828	8.95345706101521e-25	1.82053626907309e-23	1.36134434845845e-23	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Psmc3	31
tdT_Expression	cluster_15_up	R-MMU-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	31/547	52/8828	8.95345706101521e-25	1.82053626907309e-23	1.36134434845845e-23	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Psmc3	31
tdT_Expression	cluster_15_up	R-MMU-69610	p53-Independent DNA Damage Response	31/547	52/8828	8.95345706101521e-25	1.82053626907309e-23	1.36134434845845e-23	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Psmc3	31
tdT_Expression	cluster_15_up	R-MMU-69613	p53-Independent G1/S DNA damage checkpoint	31/547	52/8828	8.95345706101521e-25	1.82053626907309e-23	1.36134434845845e-23	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Psmc3	31
tdT_Expression	cluster_15_up	R-MMU-5610780	Degradation of GLI1 by the proteasome	32/547	56/8828	1.00049512394237e-24	1.97935792088057e-23	1.48010658449511e-23	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Rbx1/Psmc3	32
tdT_Expression	cluster_15_up	R-MMU-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	30/547	49/8828	1.68052719376939e-24	3.23722606799787e-23	2.42070399102516e-23	Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Psmc3	30
tdT_Expression	cluster_15_up	R-MMU-8941858	Regulation of RUNX3 expression and activity	31/547	53/8828	2.03427715433636e-24	3.74967774451366e-23	2.80390052796535e-23	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Psmc3	31
tdT_Expression	cluster_15_up	R-MMU-4641258	Degradation of DVL	32/547	57/8828	2.15145444357341e-24	3.74967774451366e-23	2.80390052796535e-23	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Rbx1/Psmc3	32
tdT_Expression	cluster_15_up	R-MMU-5607761	Dectin-1 mediated noncanonical NF-kB signaling	32/547	57/8828	2.15145444357341e-24	3.74967774451366e-23	2.80390052796535e-23	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Ube2m/Psma1/Psmc3	32
tdT_Expression	cluster_15_up	R-MMU-5676590	NIK-->noncanonical NF-kB signaling	32/547	57/8828	2.15145444357341e-24	3.74967774451366e-23	2.80390052796535e-23	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Ube2m/Psma1/Psmc3	32
tdT_Expression	cluster_15_up	R-MMU-4641257	Degradation of AXIN	31/547	55/8828	9.73545424614202e-24	1.65729128097115e-22	1.23927446952114e-22	Rps27a/Psmd4/Psmc2/Psma3/Psmd1/Psmc5/Psmd3/Psma5/Psmc1/Psma2/Psmc6/Psmb3/Psmd7/Psmb1/Psmb6/Psma4/Psmd14/Psmb5/Psmc4/Psmd6/Psmd12/Psmb2/Psmd13/Psmb7/Psma6/Psmd2/Psmd11/Psmb4/Psma7/Psma1/Psmc3	31
